Data collection started on {09/12/2019 16:06:08.578}
[Time] 	 [G1.X] 	 [G1.Y] 	 [G1.Z] 	 [G2.X] 	 [G2.Y] 	 [G2.Z] 	 [G3.X] 	 [G3.Y] 	 [G3.Z] 	 [G4.X] 	 [G4.Y] 	 [G4.Z] 	 [A1.X] 	 [A1.Y] 	 [A1.Z] 	 [A2.X] 	 [A2.Y] 	 [A2.Z] 	 [A3.X] 	 [A3.Y] 	 [A3.Z] 	 [A4.X] 	 [A4.Y] 	 [A4.Z] 	 [M1.X] 	 [M1.Y] 	 [M1.Z] 	 [M2.X] 	 [M2.Y] 	 [M2.Z] 	 [M3.X] 	 [M3.Y] 	 [M3.Z] 	 [M4.X] 	 [M4.Y] 	 [M4.Z] 	 [EMG1] 	 [EMG2] 	 [PULSE A] 	 [PULSE B]
2.5400000000	34.3709468223	-25.0629434653	-11.0704203861	0.6637674525	1.4267185473	0.3585870146	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.3170824750	1.0276646067	0.4402532998	-0.0156862745	0.0919813840	-0.9245136187	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1896696422	-0.0367132067	-0.0926832990	0.2292820630	-0.0722362097	0.0583810178	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2312504768	2.8076600290	0.8250125887	2.4750377661	
2.5600000000	39.7116044862	-32.1889066911	-21.4618142977	0.5416952773	1.2130922408	0.3280689708	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.3051194018	1.0448767834	0.4494087129	-0.0228885328	0.0895399405	-0.9262226291	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1890592813	-0.0375066758	-0.0933546960	0.2344090944	-0.0741283284	0.0539253834	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2349126421	2.8076600290	0.8250125887	2.4750377661	
2.5800000000	70.8247501335	-39.3759060044	-10.1853971160	0.7705806058	1.2741283284	0.3585870146	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.2783855955	1.0635538262	0.4157167926	-0.0198367285	0.0912489509	-0.9214618143	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1868009461	-0.0378118563	-0.0952468147	0.2325169757	-0.0726634623	0.0390325780	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2336919203	2.8088807507	0.8250125887	2.4750377661	
2.6000000000	80.0564583810	-45.9983215076	-21.0803387503	0.4501411460	1.2436102846	0.4501411460	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.3163500420	1.1127489128	0.3654230564	-0.0210574502	0.0922255283	-0.9213397421	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1861905852	-0.0397650111	-0.0963454643	0.2291599908	-0.0734569314	0.0555123217	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2312504768	2.8076600290	0.8250125887	2.4750377661	
2.6200000000	118.4786755169	-70.9315632868	-14.2290379187	0.6179903868	1.1367971313	-0.0228885328	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.3081712062	1.1369192035	0.3410086213	-0.0197146563	0.0896620127	-0.9232928969	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1850308995	-0.0413519493	-0.0981155108	0.2284275578	-0.0734569314	0.0509956512	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2520027466	2.8320744640	0.8250125887	2.4750377661	
2.6400000000	167.1854734112	-80.8804455634	-17.2808422980	0.3128099489	1.1673151751	0.2517738613	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.2760662242	1.1566948959	0.2710612650	-0.0213015946	0.0897840848	-0.9239032578	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1829556725	-0.0431830320	-0.1011673152	0.2320286870	-0.0714427405	0.0544747082	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2373540856	2.8088807507	0.8250125887	2.4750377661	
2.6600000000	204.2648966201	-105.8289463645	-35.7747768368	0.1297016861	1.2436102846	0.2212558175	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.2835126268	1.1551079576	0.2669108110	-0.0209353780	0.0917372396	-0.9248798352	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1811245899	-0.0466620890	-0.1040970474	0.2299534600	-0.0726024262	0.0514839399	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2373540856	2.8088807507	0.8250125887	2.4750377661	
2.6800000000	234.3556878004	-122.5223163195	-67.2693980316	0.5874723430	1.1520561532	-0.0534065766	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.2142977035	1.1555962463	0.1337300679	-0.0189822232	0.0919813840	-0.9187762264	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1799038682	-0.0505073625	-0.1059891661	0.2294041352	-0.0733958953	0.0538033112	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2568856336	2.8320744640	0.8250125887	2.4750377661	
2.7000000000	278.9730678264	-130.5027847715	-56.3286793317	-0.6179903868	1.2741283284	0.0686655985	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.2387121386	1.0180209049	0.0844129091	-0.0189822232	0.0935683223	-0.9242694743	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1755703059	-0.0553292134	-0.1091630426	0.2317845426	-0.0706492714	0.0413519493	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2385748074	2.8088807507	0.8250125887	2.4750377661	
2.7200000000	265.7129777981	-156.3668268864	-79.8580910964	0.6637674525	1.2130922408	-0.0686655985	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.1995269703	1.0132600900	0.0368047608	-0.0219119554	0.0939345388	-0.9247577630	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1718471046	-0.0608224613	-0.1114824140	0.2322728313	-0.0727855344	0.0372625315	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2568856336	2.8345159075	0.8250125887	2.4750377661	
2.7400000000	235.9578850996	-138.4679942016	-63.4088654917	-0.2975509270	1.2741283284	0.2517738613	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.1422751202	0.8064698253	-0.0811169604	-0.0202029450	0.0933241779	-0.9250019074	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1678187228	-0.0660715648	-0.1141680018	0.2306248569	-0.0718699931	0.0572823682	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2397955291	2.8101014725	0.8250125887	2.4750377661	
2.7600000000	225.3681239033	-137.6134889754	-78.8509956512	0.0686655985	1.2893873503	0.0686655985	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0607309071	0.9191424430	-0.1986724651	-0.0205691615	0.0925917449	-0.9231708248	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1645227741	-0.0707713436	-0.1162432288	0.2280003052	-0.0733348592	0.0523994812	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2385748074	2.8088807507	0.8250125887	2.4750377661	
2.7800000000	231.4869916838	-123.5751888304	-77.3708705272	-0.5722133211	1.3809414817	0.2212558175	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0031128405	0.8139162280	-0.2826581216	-0.0217898833	0.0914930953	-0.9264667735	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1612878614	-0.0769359884	-0.1169756619	0.2291599908	-0.0700389105	0.0564888991	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8101014725	0.8250125887	2.4750377661	
2.8000000000	255.4131380179	-114.8775463493	-91.5465018692	-1.0452429999	1.3656824598	0.3891050584	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0078736553	0.8101319905	-0.4474555581	-0.0226443885	0.0962539101	-0.9242694743	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1579308766	-0.0818188754	-0.1161821927	0.2298924239	-0.0753490501	0.0519722286	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8064393072	0.8250125887	2.4750377661	
2.8200000000	277.1725032425	-135.8434424353	-104.4251163500	-1.0299839780	1.2741283284	0.3738460365	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0016479744	0.7819333181	-0.4260929274	-0.0214236667	0.0929579614	-0.9243915465	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1551842527	-0.0893873503	-0.1148393988	0.2323338674	-0.0735790036	0.0589913787	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2312504768	2.8076600290	0.8250125887	2.4750377661	
2.8400000000	244.1519798581	-127.4662394141	-96.9481956207	-0.8773937591	1.3199053941	0.3585870146	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0935683223	0.6393530175	-0.5541466392	-0.0206912337	0.0916151675	-0.9218280308	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1530479896	-0.0953078508	-0.1128252079	0.2341649500	-0.0729686427	0.0578316930	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2336919203	2.8076600290	0.8250125887	2.4750377661	
2.8600000000	210.5821316854	-113.9162279698	-84.0695811398	0.7705806058	1.1825741970	0.1907377737	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1582665751	0.6124971389	-0.5814908064	-0.0215457389	0.0956435492	-0.9196307317	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1504844739	-0.1008010986	-0.1104448005	0.2312962539	-0.0722972457	0.0505073625	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8088807507	0.8250125887	2.4750377661	
2.8800000000	184.1077286946	-89.8832684825	-86.5873197528	0.5416952773	1.1978332189	0.3433279927	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.2424963760	0.5336385138	-0.7318837263	-0.0222781720	0.0944228275	-0.9228046082	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1495689326	-0.1049515526	-0.1071488518	0.2320286870	-0.0729076066	0.0463569085	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2349126421	2.8076600290	0.8250125887	2.4750377661	
2.9000000000	197.2457465476	-96.4904249638	-83.9627679866	0.2822919051	1.3504234379	0.1907377737	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.2731364920	0.4840772107	-0.7456778820	-0.0227664607	0.0955214771	-0.9232928969	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1492027161	-0.1089188983	-0.1045853361	0.2310521096	-0.0741283284	0.0502021820	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8064393072	0.8250125887	2.4750377661	
2.9200000000	213.1609063859	-106.3019760433	-93.5454337377	0.4501411460	1.2130922408	0.3128099489	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.3297779812	0.4253604944	-0.8093995575	-0.0216678111	0.0947890440	-0.9232928969	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1479209583	-0.1139238575	-0.1002517739	0.2323338674	-0.0747997253	0.0508125429	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2312504768	2.8064393072	0.8250125887	2.4750377661	
2.9400000000	205.2567330434	-99.2675669490	-89.4865339132	0.5722133211	1.2588693065	0.2365148394	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.3768978408	0.2843671321	-0.7952391852	-0.0178835737	0.0953994049	-0.9231708248	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1488364996	-0.1167315175	-0.0970168612	0.2342259861	-0.0724193179	0.0534981308	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2336919203	2.8076600290	0.8250125887	2.4750377661	
2.9600000000	177.7599755856	-74.6852826734	-75.8297093156	0.6179903868	1.1215381094	0.3738460365	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.4287785153	0.2009918364	-0.8415045396	-0.0211795224	0.0951552605	-0.9253681239	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1495078965	-0.1199053941	-0.0905470359	0.2322117952	-0.0699168383	0.0503242542	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8088807507	0.8250125887	2.4750377661	
2.9800000000	166.0410467689	-71.6029602502	-71.5877012284	0.6179903868	1.0910200656	0.4043640803	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.4590524147	0.1618066682	-0.8322270542	-0.0205691615	0.0947890440	-0.9235370413	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1492637522	-0.1232013428	-0.0861524376	0.2298924239	-0.0719920653	0.0525825895	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2349126421	2.8088807507	0.8250125887	2.4750377661	
3.0000000000	153.3302815290	-79.8428320745	-70.5195696956	0.4348821241	1.1673151751	0.3585870146	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.4903028916	0.0846570535	-0.8220950637	-0.0238651102	0.0961318379	-0.9229266804	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1492637522	-0.1232013428	-0.0861524376	0.2306248569	-0.0725413901	0.0611276417	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8076600290	0.8250125887	2.4750377661	
3.0200000000	150.2784771496	-82.1774624247	-73.5561150530	0.7248035401	1.4267185473	0.2517738613	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5149614710	0.0191042954	-0.8313725490	-0.0187380789	0.0945448997	-0.9242694743	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1498130770	-0.1245441367	-0.0826123445	0.2318455787	-0.0746166171	0.0552071412	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2300297551	2.8064393072	0.8250125887	2.4750377661	
3.0400000000	131.0215915160	-65.4383154040	-62.6764324407	0.7705806058	1.1367971313	0.2670328832	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5492637522	-0.0565804532	-0.8242923629	-0.0195925841	0.0947890440	-0.9237811856	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1514000153	-0.1255817502	-0.0787060349	0.2200656138	-0.0724193179	0.0564888991	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8076600290	0.8250125887	2.4750377661	
3.0600000000	126.7795834287	-57.9461356527	-59.5178149081	0.5874723430	1.2893873503	0.1754787518	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5735561151	-0.0991836423	-0.8180666819	-0.0197146563	0.0953994049	-0.9223163195	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1525597009	-0.1271686885	-0.0760814832	0.2306858930	-0.0739452201	0.0484931716	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8088807507	0.8250125887	2.4750377661	
3.0800000000	131.9371328298	-61.6235599298	-62.3865110246	0.7705806058	1.2130922408	0.2365148394	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5884489204	-0.1561913481	-0.7687495232	-0.0173952850	0.0957656214	-0.9231708248	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1550011444	-0.1285114824	-0.0716258488	0.2318455787	-0.0728465705	0.0641794461	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2336919203	2.8076600290	0.8250125887	2.4750377661	
3.1000000000	133.0968184939	-64.3701838712	-65.4840924697	0.8010986496	1.1825741970	0.2365148394	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5965056840	-0.2122224765	-0.7478751812	-0.0202029450	0.0951552605	-0.9235370413	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1551842527	-0.1282673381	-0.0677195392	0.2320897230	-0.0721751736	0.0539864195	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8076600290	0.8250125887	2.4750377661	
3.1200000000	119.7451743343	-61.5167467765	-59.9298084993	0.7858396277	1.2893873503	0.2822919051	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6030975814	-0.3015793088	-0.6984359503	-0.0187380789	0.0950331884	-0.9203631647	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1576256962	-0.1277790494	-0.0649729152	0.2279392691	-0.0733348592	0.0565499351	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2312504768	2.8064393072	0.8250125887	2.4750377661	
3.1400000000	101.6327153429	-52.7733272297	-51.9645990692	0.6942854963	1.1978332189	0.2517738613	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6160372320	-0.3224536507	-0.7061264973	-0.0206912337	0.0958876936	-0.9235370413	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1589684901	-0.1283894102	-0.0607614252	0.2311741817	-0.0733348592	0.0475165942	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8076600290	0.8250125887	2.4750377661	
3.1600000000	114.8012512398	-51.9798580911	-55.6420233463	0.5264362554	1.3809414817	0.1602197299	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6644998856	-0.3248950942	-0.7146715496	-0.0193484398	0.0934462501	-0.9254901961	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1590295262	-0.1274738689	-0.0582589456	0.2346532387	-0.0773632410	0.0478828107	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8088807507	0.8250125887	2.4750377661	
3.1800000000	159.9069199664	-55.2300297551	-80.0106813153	0.5111772335	1.3046463722	0.2822919051	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6644998856	-0.3248950942	-0.7146715496	-0.0197146563	0.0966201266	-0.9218280308	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1615320058	-0.1267414359	-0.0552071412	0.2305027848	-0.0735790036	0.0611886778	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8088807507	0.8250125887	2.4750377661	
3.2000000000	184.7943846799	-58.3581292439	-102.0141908904	0.8163576715	1.1673151751	0.1602197299	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6695048447	-0.3582207980	-0.6901350423	-0.0195925841	0.0947890440	-0.9230487526	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1629968719	-0.1249713893	-0.0499580377	0.2330663005	-0.0724803540	0.0416571298	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8076600290	0.8250125887	2.4750377661	
3.2200000000	210.1853971160	-60.5706874189	-125.0553139544	0.6332494087	1.0910200656	0.3433279927	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6497291524	-0.4452582589	-0.6356908522	-0.0208133059	0.0946669718	-0.9235370413	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1670252537	-0.1225299458	-0.0451361868	0.2326390478	-0.0704661631	0.0497138933	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2312504768	2.8064393072	0.8250125887	2.4750377661	
3.2400000000	247.4326695659	-74.6089875639	-149.3018997482	0.7248035401	1.1062790875	0.4196231022	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6315403983	-0.4857862211	-0.5402304112	-0.0208133059	0.0933241779	-0.9221942473	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1720912490	-0.1199664302	-0.0390325780	0.2316014343	-0.0712596323	0.0569771878	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8076600290	0.8250125887	2.4750377661	
3.2600000000	257.6867322805	-87.1976806287	-157.0229648280	0.6332494087	1.2130922408	0.4196231022	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5675745785	-0.5202105745	-0.4185244526	-0.0206912337	0.0963759823	-0.9204852369	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1772182803	-0.1142900740	-0.0332341497	0.2316014343	-0.0732127871	0.0531929503	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8076600290	0.8250125887	2.4750377661	
3.2800000000	218.5778591592	-80.1785305562	-129.0684367132	0.5111772335	1.1825741970	0.3585870146	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.4861524376	-0.6088349737	-0.3037766079	-0.0180056458	0.0953994049	-0.9226825360	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1816739147	-0.1095292592	-0.0276188296	0.2292820630	-0.0757152667	0.0486762799	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2349126421	2.8076600290	0.8250125887	2.4750377661	
3.3000000000	149.8359655146	-60.2655069810	-74.3801022354	0.5416952773	1.2893873503	0.3891050584	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.4387884337	-0.7186999313	-0.1965972381	-0.0205691615	0.0961318379	-0.9223163195	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1868619821	-0.1018387121	-0.0245670253	0.2328221561	-0.0714427405	0.0649729152	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8076600290	0.8250125887	2.4750377661	
3.3200000000	93.1486991684	-46.7765316243	-28.6793316548	0.5111772335	1.1520561532	0.3128099489	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.4455024033	-0.7624017700	-0.1301899748	-0.0202029450	0.0939345388	-0.9206073091	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1894865339	-0.0979934386	-0.0227359426	0.2331883726	-0.0716258488	0.0544747082	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2300297551	2.8064393072	0.8250125887	2.4750377661	
3.3400000000	66.9947356374	-35.2559700923	-8.6442359045	0.3891050584	1.2130922408	0.2059967956	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.4940871290	-0.8057373922	-0.1325093462	-0.0184939345	0.0969863432	-0.9212176699	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1918669413	-0.0953688869	-0.0221866178	0.2305027848	-0.0728465705	0.0531929503	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8088807507	0.8250125887	2.4750377661	
3.3600000000	36.1867704280	-20.2716105898	8.5679407950	0.7400625620	1.1978332189	0.2670328832	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5147173266	-0.8659189746	-0.1184710460	-0.0186160067	0.0935683223	-0.9228046082	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1918669413	-0.0935378042	-0.0221255818	0.2320286870	-0.0717479210	0.0529488060	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8088807507	0.8250125887	2.4750377661	
3.3800000000	-4.4022278172	-8.4916456855	24.6204318303	0.6942854963	1.2436102846	0.3280689708	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5283894102	-0.9527122911	-0.0985732815	-0.0193484398	0.0938124666	-0.9230487526	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1938811322	-0.0915846494	-0.0221866178	0.2320897230	-0.0733958953	0.0511177234	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2349126421	2.8076600290	0.8250125887	2.4750377661	
3.4000000000	-28.9845120928	2.9221026932	30.1747158007	0.5111772335	1.1825741970	0.1907377737	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5324177920	-0.9865262837	-0.0932021057	-0.0208133059	0.0940566110	-0.9220721752	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1925383383	-0.0934767681	-0.0221866178	0.2296482795	-0.0726024262	0.0583810178	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2336919203	2.8088807507	0.8250125887	2.4750377661	
3.4200000000	-42.5345235370	19.4476234073	29.1676203555	0.5874723430	1.2130922408	0.3585870146	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5351033799	-0.9542992294	-0.1406881819	-0.0203250172	0.0956435492	-0.9247577630	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1920500496	-0.0937209125	-0.0227969787	0.2328221561	-0.0758373388	0.0472114137	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2312504768	2.8076600290	0.8250125887	2.4750377661	
